datetime,open,high,low,close
2024-12-02 07:00:00,2649.37988,2650.28003,2643.15991,2645.84009
2024-12-02 11:00:00,2646.31006,2647.68994,2623.02002,2629.3999
2024-12-02 15:00:00,2629.43994,2633.62012,2621.98999,2629.97998
2024-12-02 19:00:00,2629.93994,2646.3999,2626.68994,2641.8999
2024-12-02 23:00:00,2641.8501,2651.55005,2637.34009,2642.36011
2024-12-03 03:00:00,2642.43994,2644.3501,2633.62012,2637.69995
2024-12-03 07:00:00,2637.6001,2644.27002,2635.43994,2642.28003
2024-12-03 11:00:00,2642.3501,2645.22998,2634.27002,2640.57007
2024-12-03 15:00:00,2640.53003,2650.1001,2637.23999,2644.68994
2024-12-03 19:00:00,2644.61011,2648.090088,2639.43994,2643.82007
2024-12-03 23:00:00,2643.67993,2655.62012,2635.37988,2640.52002
2024-12-04 03:00:00,2640.52002,2649.22998,2638.98999,2641.030029
2024-12-04 07:00:00,2640.90991,2644.22998,2640.78003,2642.8501
2024-12-04 11:00:00,2642.84009,2648.12012,2637.78003,2644.53003
2024-12-04 15:00:00,2644.52002,2651.44995,2640.43994,2641.59009
2024-12-04 19:00:00,2641.27002,2647.77002,2636.76001,2646.26001
2024-12-04 23:00:00,2646.22998,2657.13989,2632.68994,2655.1001
2024-12-05 03:00:00,2655.1499,2655.53003,2646.93994,2651.80005
2024-12-05 07:00:00,2651.72998,2652.02002,2648.1499,2650.43994
2024-12-05 11:00:00,2650.44995,2650.73999,2644.80005,2648.96997
2024-12-05 15:00:00,2648.93994,2655.56006,2645.55005,2648.81006
2024-12-05 19:00:00,2648.76001,2652.72998,2642.02002,2651.3999
2024-12-05 23:00:00,2651.48999,2654.55005,2632.11011,2640.32007
2024-12-06 03:00:00,2640.34009,2643.46997,2623.68994,2629.87988
2024-12-06 07:00:00,2629.90991,2633.8999,2628.060059,2633.81006
2024-12-06 11:00:00,2633.82007,2642.52002,2613.8501,2640.92993
2024-12-06 15:00:00,2640.90991,2644.43994,2635.47998,2639.81006
2024-12-06 19:00:00,2639.8999,2645.67993,2632.6001,2638.52002
2024-12-06 23:00:00,2638.52002,2643.6499,2624.13989,2637.63989
2024-12-07 03:00:00,2637.72998,2641.6499,2633.11011,2634.8999
2024-12-07 07:00:00,2635.030029,2636.46997,2631.21997,2633.19995
2024-12-09 07:00:00,2643.19995,2648.1001,2636.48999,2640.18994
2024-12-09 11:00:00,2640.11011,2650.63989,2627.59009,2638.81006
2024-12-09 15:00:00,2638.8999,2651.19995,2634.72998,2650.61011
2024-12-09 19:00:00,2650.69995,2660.38989,2646.18994,2656.3501
2024-12-09 23:00:00,2656.30005,2676.43994,2653.3999,2668.42993
2024-12-10 03:00:00,2667.8501,2670.63989,2658.97998,2660.31006
2024-12-10 07:00:00,2659.96997,2661.71997,2656.82007,2660.56006
2024-12-10 11:00:00,2660.63989,2671.81006,2658.01001,2670.02002
2024-12-10 15:00:00,2670.1499,2673.8501,2663.73999,2664.71997
2024-12-10 19:00:00,2664.72998,2676.78003,2661.27002,2674.72998
2024-12-10 23:00:00,2674.69995,2691.76001,2672.3999,2687.43994
2024-12-11 03:00:00,2687.42993,2695.61011,2684.73999,2691.97998
2024-12-11 07:00:00,2692.01001,2698.38989,2690.97998,2696.060059
